condition,epoch,window,observable,k,metric,value
rho3_eta2_tau20_eeon,50,exec,jpca,6,direction_consistency,0.875
rho3_eta2_tau20_eeon,50,exec,jpca,6,mean_tangling,0.10253527185429595
rho3_eta2_tau20_eeon,50,exec,jpca,6,shuffle_r2_mean,0.04332917924317999
rho3_eta2_tau20_eeon,50,exec,jpca,6,shuffle_r2_std,0.01574569471829716
rho3_eta2_tau20_eeon,50,exec,jpca,6,r2_above_shuffle,-0.036272488099329446
rho3_eta2_tau20_eeon,50,exec,jpca,10,r2_skew,0.08487553660830482
rho3_eta2_tau20_eeon,50,exec,jpca,10,r2_full,0.09549523273879024
rho3_eta2_tau20_eeon,50,exec,jpca,10,omega_rad_per_bin,0.07478147356194081
rho3_eta2_tau20_eeon,50,exec,jpca,10,freq_hz,1.1901841169078766
rho3_eta2_tau20_eeon,50,exec,jpca,10,direction_consistency,0.875
rho3_eta2_tau20_eeon,50,exec,jpca,10,mean_tangling,0.10451625366998529
rho3_eta2_tau20_eeon,50,exec,jpca,10,shuffle_r2_mean,0.10280993042976083
rho3_eta2_tau20_eeon,50,exec,jpca,10,shuffle_r2_std,0.02167096469387783
rho3_eta2_tau20_eeon,50,exec,jpca,10,r2_above_shuffle,-0.017934393821456007
rho3_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,mean_angle_deg,47.39191031095706
rho3_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho3_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho3_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,z_vs_null,-71.12507641179936
rho3_eta2_tau20_eeon,50,prep,cv_stability,6,fold_subspace_angle_deg,57.741937847200596
rho3_eta2_tau20_eeon,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho3_eta2_tau20_eeon,50,exec,cv_stability,6,fold_subspace_angle_deg,54.1653107301975
rho3_eta2_tau20_eeon,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho3_eta2_tau20_eeon,100,prep,pr,,participation_ratio,32.12162490823687
rho3_eta2_tau20_eeon,100,exec,pr,,participation_ratio,26.131833304701725
rho3_eta2_tau20_eeon,100,exec,jpca,4,r2_skew,0.003435567719538679
rho3_eta2_tau20_eeon,100,exec,jpca,4,r2_full,0.02054440548200609
rho3_eta2_tau20_eeon,100,exec,jpca,4,omega_rad_per_bin,0.003783897146865391
rho3_eta2_tau20_eeon,100,exec,jpca,4,freq_hz,0.06022259350749465
rho3_eta2_tau20_eeon,100,exec,jpca,4,direction_consistency,0.75
rho3_eta2_tau20_eeon,100,exec,jpca,4,mean_tangling,0.10905584661858307
rho3_eta2_tau20_eeon,100,exec,jpca,4,shuffle_r2_mean,0.022117835255932184
rho3_eta2_tau20_eeon,100,exec,jpca,4,shuffle_r2_std,0.013190776922950708
rho3_eta2_tau20_eeon,100,exec,jpca,4,r2_above_shuffle,-0.018682267536393505
rho3_eta2_tau20_eeon,100,exec,jpca,6,r2_skew,0.007699978086576631
rho3_eta2_tau20_eeon,100,exec,jpca,6,r2_full,0.01812567539315535
rho3_eta2_tau20_eeon,100,exec,jpca,6,omega_rad_per_bin,0.007915896308051552
rho3_eta2_tau20_eeon,100,exec,jpca,6,freq_hz,0.12598540264292893
rho3_eta2_tau20_eeon,100,exec,jpca,6,direction_consistency,0.875
rho3_eta2_tau20_eeon,100,exec,jpca,6,mean_tangling,0.10387412446903203
rho3_eta2_tau20_eeon,100,exec,jpca,6,shuffle_r2_mean,0.04928344877120213
rho3_eta2_tau20_eeon,100,exec,jpca,6,shuffle_r2_std,0.021314959150163612
rho3_eta2_tau20_eeon,100,exec,jpca,6,r2_above_shuffle,-0.0415834706846255
rho3_eta2_tau20_eeon,100,exec,jpca,10,r2_skew,0.06227376976010213
rho3_eta2_tau20_eeon,100,exec,jpca,10,r2_full,0.06933146276267388
rho3_eta2_tau20_eeon,100,exec,jpca,10,omega_rad_per_bin,0.06662447462770135
rho3_eta2_tau20_eeon,100,exec,jpca,10,freq_hz,1.0603614467899234
rho3_eta2_tau20_eeon,100,exec,jpca,10,direction_consistency,0.875
rho3_eta2_tau20_eeon,100,exec,jpca,10,mean_tangling,0.10963208082700769
rho3_eta2_tau20_eeon,100,exec,jpca,10,shuffle_r2_mean,0.10307038288134167
rho3_eta2_tau20_eeon,100,exec,jpca,10,shuffle_r2_std,0.0221258637345852
rho3_eta2_tau20_eeon,100,exec,jpca,10,r2_above_shuffle,-0.04079661312123954
rho3_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,mean_angle_deg,51.13750368359531
rho3_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho3_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho3_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,z_vs_null,-64.19657983500935
rho3_eta2_tau20_eeon,100,prep,cv_stability,6,fold_subspace_angle_deg,60.23866232280958
rho3_eta2_tau20_eeon,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho3_eta2_tau20_eeon,100,exec,cv_stability,6,fold_subspace_angle_deg,56.76381828640068
rho3_eta2_tau20_eeon,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,0,prep,pr,,participation_ratio,10.249816925996033
rho5_eta0.5_tau20_eeon,0,exec,pr,,participation_ratio,7.522343536398771
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,r2_skew,0.0018154941485643006
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,r2_full,0.014108258688052322
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,omega_rad_per_bin,0.0018287963623320384
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,freq_hz,0.02910619809736208
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,direction_consistency,0.75
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,mean_tangling,0.08129677936067085
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,shuffle_r2_mean,0.01670374901253442
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,shuffle_r2_std,0.010706810627537972
rho5_eta0.5_tau20_eeon,0,exec,jpca,4,r2_above_shuffle,-0.014888254863970118
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,r2_skew,0.022664909081291373
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,r2_full,0.033840803332958025
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,omega_rad_per_bin,0.009349709524139342
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,freq_hz,0.1488052487240149
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,direction_consistency,1.0
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,mean_tangling,0.07337481038627948
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,shuffle_r2_mean,0.027847491431422768
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,shuffle_r2_std,0.012132794887525397
rho5_eta0.5_tau20_eeon,0,exec,jpca,6,r2_above_shuffle,-0.005182582350131394
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,r2_skew,0.08921343159602768
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,r2_full,0.11776519245514439
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,omega_rad_per_bin,0.057012243780494014
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,freq_hz,0.9073780414425789
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,direction_consistency,0.75
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,mean_tangling,0.06781190014053294
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,shuffle_r2_mean,0.08545941059760313
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,shuffle_r2_std,0.02776447477072189
rho5_eta0.5_tau20_eeon,0,exec,jpca,10,r2_above_shuffle,0.003754020998424548
rho5_eta0.5_tau20_eeon,0,prep_vs_exec,orthogonality,6,mean_angle_deg,33.99255521879595
rho5_eta0.5_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta0.5_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta0.5_tau20_eeon,0,prep_vs_exec,orthogonality,6,z_vs_null,-95.91083841293216
rho5_eta0.5_tau20_eeon,0,prep,cv_stability,6,fold_subspace_angle_deg,45.77062305730096
rho5_eta0.5_tau20_eeon,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,0,exec,cv_stability,6,fold_subspace_angle_deg,42.26166430107445
rho5_eta0.5_tau20_eeon,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,50,prep,pr,,participation_ratio,16.329045528264093
rho5_eta0.5_tau20_eeon,50,exec,pr,,participation_ratio,11.618784227455684
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,r2_skew,0.0028929546426255115
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,r2_full,0.015338581979814858
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,omega_rad_per_bin,0.003219612377999059
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,freq_hz,0.051241722479840206
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,direction_consistency,0.75
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,mean_tangling,0.08125451508416254
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,shuffle_r2_mean,0.014118476849181372
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,shuffle_r2_std,0.005644288700131174
rho5_eta0.5_tau20_eeon,50,exec,jpca,4,r2_above_shuffle,-0.011225522206555861
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,r2_skew,0.01952364312313215
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,r2_full,0.03225744915029016
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,omega_rad_per_bin,0.016618285564902406
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,freq_hz,0.2644882293366908
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,direction_consistency,1.0
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,mean_tangling,0.09054938865405919
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,shuffle_r2_mean,0.03221083130179975
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,shuffle_r2_std,0.008198090044043293
rho5_eta0.5_tau20_eeon,50,exec,jpca,6,r2_above_shuffle,-0.012687188178667597
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,r2_skew,0.08106608667590032
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,r2_full,0.10131181510327258
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,omega_rad_per_bin,0.058249607604256765
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,freq_hz,0.9270712983380719
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,direction_consistency,0.875
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,mean_tangling,0.08184075854825246
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,shuffle_r2_mean,0.08885368605402807
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,shuffle_r2_std,0.019914090691488386
rho5_eta0.5_tau20_eeon,50,exec,jpca,10,r2_above_shuffle,-0.0077875993781277575
rho5_eta0.5_tau20_eeon,50,prep_vs_exec,orthogonality,6,mean_angle_deg,33.874480776070314
rho5_eta0.5_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta0.5_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta0.5_tau20_eeon,50,prep_vs_exec,orthogonality,6,z_vs_null,-96.12924930029838
rho5_eta0.5_tau20_eeon,50,prep,cv_stability,6,fold_subspace_angle_deg,46.195576301656004
rho5_eta0.5_tau20_eeon,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,50,exec,cv_stability,6,fold_subspace_angle_deg,38.23518173257379
rho5_eta0.5_tau20_eeon,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,100,prep,pr,,participation_ratio,21.325572985324218
rho5_eta0.5_tau20_eeon,100,exec,pr,,participation_ratio,14.341030682559966
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,r2_skew,0.001897406110843991
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,r2_full,0.013386895650133512
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,omega_rad_per_bin,0.0022394969745544776
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,freq_hz,0.03564270135396897
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,direction_consistency,0.625
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,mean_tangling,0.10038226824223502
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,shuffle_r2_mean,0.01629222507388489
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,shuffle_r2_std,0.011158738185019085
rho5_eta0.5_tau20_eeon,100,exec,jpca,4,r2_above_shuffle,-0.0143948189630409
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,r2_skew,0.002728779362547007
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,r2_full,0.010091703346925995
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,omega_rad_per_bin,0.003975416250913342
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,freq_hz,0.06327071471807089
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,direction_consistency,0.75
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,mean_tangling,0.10392762643310816
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,shuffle_r2_mean,0.03649750574310383
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,shuffle_r2_std,0.026893483755238937
rho5_eta0.5_tau20_eeon,100,exec,jpca,6,r2_above_shuffle,-0.03376872638055682
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,r2_skew,0.048054660996402654
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,r2_full,0.05606614865931181
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,omega_rad_per_bin,0.056903400411909215
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,freq_hz,0.9056457454292745
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,direction_consistency,0.75
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,mean_tangling,0.0966558977353235
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,shuffle_r2_mean,0.0918052778320312
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,shuffle_r2_std,0.02172202215812881
rho5_eta0.5_tau20_eeon,100,exec,jpca,10,r2_above_shuffle,-0.043750616835628545
rho5_eta0.5_tau20_eeon,100,prep_vs_exec,orthogonality,6,mean_angle_deg,37.53562281441025
rho5_eta0.5_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta0.5_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta0.5_tau20_eeon,100,prep_vs_exec,orthogonality,6,z_vs_null,-89.35696850092445
rho5_eta0.5_tau20_eeon,100,prep,cv_stability,6,fold_subspace_angle_deg,48.49167235156407
rho5_eta0.5_tau20_eeon,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta0.5_tau20_eeon,100,exec,cv_stability,6,fold_subspace_angle_deg,43.80723515799086
rho5_eta0.5_tau20_eeon,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,0,prep,pr,,participation_ratio,11.24179383345679
rho5_eta1_tau20_eeon,0,exec,pr,,participation_ratio,9.293165833385721
rho5_eta1_tau20_eeon,0,exec,jpca,4,r2_skew,0.002942534647464523
rho5_eta1_tau20_eeon,0,exec,jpca,4,r2_full,0.02976779037153965
rho5_eta1_tau20_eeon,0,exec,jpca,4,omega_rad_per_bin,0.0026597600247070053
rho5_eta1_tau20_eeon,0,exec,jpca,4,freq_hz,0.042331395537034154
rho5_eta1_tau20_eeon,0,exec,jpca,4,direction_consistency,0.625
rho5_eta1_tau20_eeon,0,exec,jpca,4,mean_tangling,0.0720975042459217
rho5_eta1_tau20_eeon,0,exec,jpca,4,shuffle_r2_mean,0.013104356340979983
rho5_eta1_tau20_eeon,0,exec,jpca,4,shuffle_r2_std,0.010681915283652369
rho5_eta1_tau20_eeon,0,exec,jpca,4,r2_above_shuffle,-0.01016182169351546
rho5_eta1_tau20_eeon,0,exec,jpca,6,r2_skew,0.03319750686838452
rho5_eta1_tau20_eeon,0,exec,jpca,6,r2_full,0.051098453451780435
rho5_eta1_tau20_eeon,0,exec,jpca,6,omega_rad_per_bin,0.015810601352336674
rho5_eta1_tau20_eeon,0,exec,jpca,6,freq_hz,0.2516335358479787
rho5_eta1_tau20_eeon,0,exec,jpca,6,direction_consistency,0.75
rho5_eta1_tau20_eeon,0,exec,jpca,6,mean_tangling,0.07823432446687582
rho5_eta1_tau20_eeon,0,exec,jpca,6,shuffle_r2_mean,0.04302770060646298
rho5_eta1_tau20_eeon,0,exec,jpca,6,shuffle_r2_std,0.024993651039120296
rho5_eta1_tau20_eeon,0,exec,jpca,6,r2_above_shuffle,-0.00983019373807846
rho5_eta1_tau20_eeon,0,exec,jpca,10,r2_skew,0.10821989925790931
rho5_eta1_tau20_eeon,0,exec,jpca,10,r2_full,0.14326690979612589
rho5_eta1_tau20_eeon,0,exec,jpca,10,omega_rad_per_bin,0.06626252379231433
rho5_eta1_tau20_eeon,0,exec,jpca,10,freq_hz,1.0546008203291148
rho5_eta1_tau20_eeon,0,exec,jpca,10,direction_consistency,0.875
rho5_eta1_tau20_eeon,0,exec,jpca,10,mean_tangling,0.07610713176800565
rho5_eta1_tau20_eeon,0,exec,jpca,10,shuffle_r2_mean,0.10186116890092745
rho5_eta1_tau20_eeon,0,exec,jpca,10,shuffle_r2_std,0.017307850105998147
rho5_eta1_tau20_eeon,0,exec,jpca,10,r2_above_shuffle,0.006358730356981868
rho5_eta1_tau20_eeon,0,prep_vs_exec,orthogonality,6,mean_angle_deg,32.12394983479443
rho5_eta1_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta1_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta1_tau20_eeon,0,prep_vs_exec,orthogonality,6,z_vs_null,-99.36733374448673
rho5_eta1_tau20_eeon,0,prep,cv_stability,6,fold_subspace_angle_deg,44.31120289404401
rho5_eta1_tau20_eeon,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,0,exec,cv_stability,6,fold_subspace_angle_deg,38.91109687202132
rho5_eta1_tau20_eeon,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,50,prep,pr,,participation_ratio,21.780823997612845
rho5_eta1_tau20_eeon,50,exec,pr,,participation_ratio,17.673869116374995
rho5_eta1_tau20_eeon,50,exec,jpca,4,r2_skew,0.0012747671298755092
rho5_eta1_tau20_eeon,50,exec,jpca,4,r2_full,0.018618178383434825
rho5_eta1_tau20_eeon,50,exec,jpca,4,omega_rad_per_bin,0.002346795670665216
rho5_eta1_tau20_eeon,50,exec,jpca,4,freq_hz,0.037350413141302885
rho5_eta1_tau20_eeon,50,exec,jpca,4,direction_consistency,0.875
rho5_eta1_tau20_eeon,50,exec,jpca,4,mean_tangling,0.08701819468493395
rho5_eta1_tau20_eeon,50,exec,jpca,4,shuffle_r2_mean,0.016163986858615077
rho5_eta1_tau20_eeon,50,exec,jpca,4,shuffle_r2_std,0.01997479066406122
rho5_eta1_tau20_eeon,50,exec,jpca,4,r2_above_shuffle,-0.014889219728739567
rho5_eta1_tau20_eeon,50,exec,jpca,6,r2_skew,0.013929376200783272
rho5_eta1_tau20_eeon,50,exec,jpca,6,r2_full,0.02139300383163134
rho5_eta1_tau20_eeon,50,exec,jpca,6,omega_rad_per_bin,0.0170433845684561
rho5_eta1_tau20_eeon,50,exec,jpca,6,freq_hz,0.27125389010859174
rho5_eta1_tau20_eeon,50,exec,jpca,6,direction_consistency,0.625
rho5_eta1_tau20_eeon,50,exec,jpca,6,mean_tangling,0.1724990517274201
rho5_eta1_tau20_eeon,50,exec,jpca,6,shuffle_r2_mean,0.040598465249930535
rho5_eta1_tau20_eeon,50,exec,jpca,6,shuffle_r2_std,0.02659495920467352
rho5_eta1_tau20_eeon,50,exec,jpca,6,r2_above_shuffle,-0.026669089049147263
rho5_eta1_tau20_eeon,50,exec,jpca,10,r2_skew,0.08363633816041338
rho5_eta1_tau20_eeon,50,exec,jpca,10,r2_full,0.10357290615765391
rho5_eta1_tau20_eeon,50,exec,jpca,10,omega_rad_per_bin,0.07906133778699606
rho5_eta1_tau20_eeon,50,exec,jpca,10,freq_hz,1.2583002716258471
rho5_eta1_tau20_eeon,50,exec,jpca,10,direction_consistency,0.875
rho5_eta1_tau20_eeon,50,exec,jpca,10,mean_tangling,0.11609892511547126
rho5_eta1_tau20_eeon,50,exec,jpca,10,shuffle_r2_mean,0.10146500055297274
rho5_eta1_tau20_eeon,50,exec,jpca,10,shuffle_r2_std,0.022244287153368084
rho5_eta1_tau20_eeon,50,exec,jpca,10,r2_above_shuffle,-0.017828662392559355
rho5_eta1_tau20_eeon,50,prep_vs_exec,orthogonality,6,mean_angle_deg,36.60800411003064
rho5_eta1_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta1_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta1_tau20_eeon,50,prep_vs_exec,orthogonality,6,z_vs_null,-91.07285230849686
rho5_eta1_tau20_eeon,50,prep,cv_stability,6,fold_subspace_angle_deg,47.48531070416673
rho5_eta1_tau20_eeon,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,50,exec,cv_stability,6,fold_subspace_angle_deg,42.66747534577288
rho5_eta1_tau20_eeon,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,100,prep,pr,,participation_ratio,24.977333821362226
rho5_eta1_tau20_eeon,100,exec,pr,,participation_ratio,20.129886052270805
rho5_eta1_tau20_eeon,100,exec,jpca,4,r2_skew,0.0028586296906876196
rho5_eta1_tau20_eeon,100,exec,jpca,4,r2_full,0.023010196720544163
rho5_eta1_tau20_eeon,100,exec,jpca,4,omega_rad_per_bin,0.0034780043992021135
rho5_eta1_tau20_eeon,100,exec,jpca,4,freq_hz,0.0553541592228374
rho5_eta1_tau20_eeon,100,exec,jpca,4,direction_consistency,0.875
rho5_eta1_tau20_eeon,100,exec,jpca,4,mean_tangling,0.10516396724868025
rho5_eta1_tau20_eeon,100,exec,jpca,4,shuffle_r2_mean,0.019531232410569144
rho5_eta1_tau20_eeon,100,exec,jpca,4,shuffle_r2_std,0.017957885042124394
rho5_eta1_tau20_eeon,100,exec,jpca,4,r2_above_shuffle,-0.016672602719881524
rho5_eta1_tau20_eeon,100,exec,jpca,6,r2_skew,0.008191362741412966
rho5_eta1_tau20_eeon,100,exec,jpca,6,r2_full,0.01745784363305669
rho5_eta1_tau20_eeon,100,exec,jpca,6,omega_rad_per_bin,0.00901934148901794
rho5_eta1_tau20_eeon,100,exec,jpca,6,freq_hz,0.14354727814110207
rho5_eta1_tau20_eeon,100,exec,jpca,6,direction_consistency,0.875
rho5_eta1_tau20_eeon,100,exec,jpca,6,mean_tangling,0.14367508669297122
rho5_eta1_tau20_eeon,100,exec,jpca,6,shuffle_r2_mean,0.03827790141912461
rho5_eta1_tau20_eeon,100,exec,jpca,6,shuffle_r2_std,0.02014689807434316
rho5_eta1_tau20_eeon,100,exec,jpca,6,r2_above_shuffle,-0.030086538677711647
rho5_eta1_tau20_eeon,100,exec,jpca,10,r2_skew,0.08488785280620614
rho5_eta1_tau20_eeon,100,exec,jpca,10,r2_full,0.09830412016074952
rho5_eta1_tau20_eeon,100,exec,jpca,10,omega_rad_per_bin,0.0803115346197452
rho5_eta1_tau20_eeon,100,exec,jpca,10,freq_hz,1.278197772202833
rho5_eta1_tau20_eeon,100,exec,jpca,10,direction_consistency,0.875
rho5_eta1_tau20_eeon,100,exec,jpca,10,mean_tangling,0.1298123582211419
rho5_eta1_tau20_eeon,100,exec,jpca,10,shuffle_r2_mean,0.09947836904512791
rho5_eta1_tau20_eeon,100,exec,jpca,10,shuffle_r2_std,0.022504430815532276
rho5_eta1_tau20_eeon,100,exec,jpca,10,r2_above_shuffle,-0.014590516238921769
rho5_eta1_tau20_eeon,100,prep_vs_exec,orthogonality,6,mean_angle_deg,40.97781486364688
rho5_eta1_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta1_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta1_tau20_eeon,100,prep_vs_exec,orthogonality,6,z_vs_null,-82.98969542638051
rho5_eta1_tau20_eeon,100,prep,cv_stability,6,fold_subspace_angle_deg,51.69610604138445
rho5_eta1_tau20_eeon,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta1_tau20_eeon,100,exec,cv_stability,6,fold_subspace_angle_deg,46.29940755315795
rho5_eta1_tau20_eeon,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,0,prep,pr,,participation_ratio,13.928554989142091
rho5_eta2_tau20_eeon,0,exec,pr,,participation_ratio,14.661935633494442
rho5_eta2_tau20_eeon,0,exec,jpca,4,r2_skew,0.0005488556219597207
rho5_eta2_tau20_eeon,0,exec,jpca,4,r2_full,0.04018029402952761
rho5_eta2_tau20_eeon,0,exec,jpca,4,omega_rad_per_bin,0.0013314734517654587
rho5_eta2_tau20_eeon,0,exec,jpca,4,freq_hz,0.021191058144410104
rho5_eta2_tau20_eeon,0,exec,jpca,4,direction_consistency,0.625
rho5_eta2_tau20_eeon,0,exec,jpca,4,mean_tangling,0.07172411405932849
rho5_eta2_tau20_eeon,0,exec,jpca,4,shuffle_r2_mean,0.016471227978048286
rho5_eta2_tau20_eeon,0,exec,jpca,4,shuffle_r2_std,0.00983685235201447
rho5_eta2_tau20_eeon,0,exec,jpca,4,r2_above_shuffle,-0.015922372356088565
rho5_eta2_tau20_eeon,0,exec,jpca,6,r2_skew,0.01342030124308613
rho5_eta2_tau20_eeon,0,exec,jpca,6,r2_full,0.036664425243873255
rho5_eta2_tau20_eeon,0,exec,jpca,6,omega_rad_per_bin,0.01602091551064869
rho5_eta2_tau20_eeon,0,exec,jpca,6,freq_hz,0.25498078963773557
rho5_eta2_tau20_eeon,0,exec,jpca,6,direction_consistency,0.875
rho5_eta2_tau20_eeon,0,exec,jpca,6,mean_tangling,0.10663166184868116
rho5_eta2_tau20_eeon,0,exec,jpca,6,shuffle_r2_mean,0.05558646605011577
rho5_eta2_tau20_eeon,0,exec,jpca,6,shuffle_r2_std,0.03399483315492164
rho5_eta2_tau20_eeon,0,exec,jpca,6,r2_above_shuffle,-0.04216616480702964
rho5_eta2_tau20_eeon,0,exec,jpca,10,r2_skew,0.06616848055682334
rho5_eta2_tau20_eeon,0,exec,jpca,10,r2_full,0.10109567801360375
rho5_eta2_tau20_eeon,0,exec,jpca,10,omega_rad_per_bin,0.052221812386356634
rho5_eta2_tau20_eeon,0,exec,jpca,10,freq_hz,0.8311359578506224
rho5_eta2_tau20_eeon,0,exec,jpca,10,direction_consistency,0.625
