condition,epoch,window,observable,k,metric,value
seeded,100,exec,jpca,6,mean_tangling,0.0940177927167295
seeded,100,exec,jpca,6,shuffle_r2_mean,0.02860053011345807
seeded,100,exec,jpca,6,shuffle_r2_std,0.008919892264968123
seeded,100,exec,jpca,6,r2_above_shuffle,-0.018491574692565106
seeded,100,exec,jpca,10,r2_skew,0.0859644002190153
seeded,100,exec,jpca,10,r2_full,0.09410469520048714
seeded,100,exec,jpca,10,omega_rad_per_bin,0.07489639978350293
seeded,100,exec,jpca,10,freq_hz,1.1920132245331252
seeded,100,exec,jpca,10,direction_consistency,1.0
seeded,100,exec,jpca,10,mean_tangling,0.10337480916443424
seeded,100,exec,jpca,10,shuffle_r2_mean,0.12198495653717441
seeded,100,exec,jpca,10,shuffle_r2_std,0.03613394502739793
seeded,100,exec,jpca,10,r2_above_shuffle,-0.036020556318159105
seeded,100,prep_vs_exec,orthogonality,6,mean_angle_deg,47.57654034273705
seeded,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
seeded,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
seeded,100,prep_vs_exec,orthogonality,6,z_vs_null,-70.78355280902257
seeded,100,prep,cv_stability,6,fold_subspace_angle_deg,58.29902580377896
seeded,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,100,exec,cv_stability,6,fold_subspace_angle_deg,52.36352790730199
seeded,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
