condition,epoch,window,observable,k,metric,value
rho1.5_eta0.5_tau10_eeoff,100,exec,jpca,10,mean_tangling,0.13088618248127504
rho1.5_eta0.5_tau10_eeoff,100,exec,jpca,10,shuffle_r2_mean,0.13906641519252858
rho1.5_eta0.5_tau10_eeoff,100,exec,jpca,10,shuffle_r2_std,0.02162151583445126
rho1.5_eta0.5_tau10_eeoff,100,exec,jpca,10,r2_above_shuffle,0.03045187490146642
rho1.5_eta0.5_tau10_eeoff,100,prep_vs_exec,orthogonality,6,mean_angle_deg,84.3079228671724
rho1.5_eta0.5_tau10_eeoff,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho1.5_eta0.5_tau10_eeoff,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho1.5_eta0.5_tau10_eeoff,100,prep_vs_exec,orthogonality,6,z_vs_null,-2.8388421150105776
rho1.5_eta0.5_tau10_eeoff,100,prep,cv_stability,6,fold_subspace_angle_deg,49.84838948976388
rho1.5_eta0.5_tau10_eeoff,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeoff,100,exec,cv_stability,6,fold_subspace_angle_deg,84.32434256520943
rho1.5_eta0.5_tau10_eeoff,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,0,prep,pr,,participation_ratio,9.19752596036765
rho1.5_eta0.5_tau10_eeon,0,exec,pr,,participation_ratio,52.43676137914243
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,r2_skew,0.025390623956127345
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,r2_full,0.02675997035545785
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,omega_rad_per_bin,0.03219333367258429
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,freq_hz,0.5123728188598551
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,direction_consistency,0.875
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,mean_tangling,0.3131888575485952
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,shuffle_r2_mean,0.033390801494763575
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,shuffle_r2_std,0.020317198207822237
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,4,r2_above_shuffle,-0.00800017753863623
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,r2_skew,0.025158419985866765
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,r2_full,0.027445602993015017
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,omega_rad_per_bin,0.0336017073898796
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,freq_hz,0.5347877827426808
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,direction_consistency,0.75
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,mean_tangling,0.23571246414043548
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,shuffle_r2_mean,0.07598321612821302
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,shuffle_r2_std,0.02837955074096943
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,6,r2_above_shuffle,-0.05082479614234625
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,r2_skew,0.10300430152523399
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,r2_full,0.1080956389368819
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,omega_rad_per_bin,0.08243345014690648
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,freq_hz,1.3119691066999493
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,direction_consistency,1.0
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,mean_tangling,0.16136822333988518
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,shuffle_r2_mean,0.12582929151228028
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,shuffle_r2_std,0.017446322710220463
rho1.5_eta0.5_tau10_eeon,0,exec,jpca,10,r2_above_shuffle,-0.022824989987046296
rho1.5_eta0.5_tau10_eeon,0,prep_vs_exec,orthogonality,6,mean_angle_deg,82.57997541153607
rho1.5_eta0.5_tau10_eeon,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho1.5_eta0.5_tau10_eeon,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho1.5_eta0.5_tau10_eeon,0,prep_vs_exec,orthogonality,6,z_vs_null,-6.0351522427211535
rho1.5_eta0.5_tau10_eeon,0,prep,cv_stability,6,fold_subspace_angle_deg,46.959252850431675
rho1.5_eta0.5_tau10_eeon,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,0,exec,cv_stability,6,fold_subspace_angle_deg,84.32816136987486
rho1.5_eta0.5_tau10_eeon,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,50,prep,pr,,participation_ratio,11.187508173889778
rho1.5_eta0.5_tau10_eeon,50,exec,pr,,participation_ratio,52.859534923482656
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,r2_skew,0.056552136606294656
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,r2_full,0.06022477406173998
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,omega_rad_per_bin,0.0447516105789137
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,freq_hz,0.7122440034957671
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,direction_consistency,0.75
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,mean_tangling,0.26888615424776163
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,shuffle_r2_mean,0.037573586092429584
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,shuffle_r2_std,0.021550871320792846
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,4,r2_above_shuffle,0.018978550513865072
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,r2_skew,0.0849483565258371
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,r2_full,0.0890856752258079
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,omega_rad_per_bin,0.05488046278496117
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,freq_hz,0.8734496931397375
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,direction_consistency,0.875
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,mean_tangling,0.17157098497061615
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,shuffle_r2_mean,0.06751568168170623
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,shuffle_r2_std,0.020928206841772993
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,6,r2_above_shuffle,0.01743267484413087
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,r2_skew,0.13125203515127393
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,r2_full,0.13559736062295125
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,omega_rad_per_bin,0.08352007244466123
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,freq_hz,1.3292632376961033
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,direction_consistency,1.0
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,mean_tangling,0.12493965358119712
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,shuffle_r2_mean,0.1381487272366609
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,shuffle_r2_std,0.02185718086218627
rho1.5_eta0.5_tau10_eeon,50,exec,jpca,10,r2_above_shuffle,-0.006896692085386985
rho1.5_eta0.5_tau10_eeon,50,prep_vs_exec,orthogonality,6,mean_angle_deg,83.96070868766037
rho1.5_eta0.5_tau10_eeon,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho1.5_eta0.5_tau10_eeon,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho1.5_eta0.5_tau10_eeon,50,prep_vs_exec,orthogonality,6,z_vs_null,-3.48110944486426
rho1.5_eta0.5_tau10_eeon,50,prep,cv_stability,6,fold_subspace_angle_deg,48.42697313407533
rho1.5_eta0.5_tau10_eeon,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,50,exec,cv_stability,6,fold_subspace_angle_deg,84.50693527125475
rho1.5_eta0.5_tau10_eeon,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,100,prep,pr,,participation_ratio,12.105118379951312
rho1.5_eta0.5_tau10_eeon,100,exec,pr,,participation_ratio,52.75825944796265
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,r2_skew,0.05546703756135263
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,r2_full,0.05755118763977418
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,omega_rad_per_bin,0.04560568076158762
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,freq_hz,0.7258369526277625
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,direction_consistency,1.0
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,mean_tangling,0.3177644089728842
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,shuffle_r2_mean,0.04332636401666303
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,shuffle_r2_std,0.02334983003563729
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,4,r2_above_shuffle,0.012140673544689597
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,r2_skew,0.10140156925798394
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,r2_full,0.10655814693769317
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,omega_rad_per_bin,0.07201577428310253
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,freq_hz,1.1461666457745963
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,direction_consistency,0.875
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,mean_tangling,0.19896022857862042
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,shuffle_r2_mean,0.07851495803866401
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,shuffle_r2_std,0.026986766676486116
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,6,r2_above_shuffle,0.022886611219319924
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,r2_skew,0.10759657235959263
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,r2_full,0.11244381516991786
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,omega_rad_per_bin,0.08351568618484204
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,freq_hz,1.3291934282029123
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,direction_consistency,0.875
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,mean_tangling,0.16077503915472582
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,shuffle_r2_mean,0.14193936133177223
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,shuffle_r2_std,0.021463215689793966
rho1.5_eta0.5_tau10_eeon,100,exec,jpca,10,r2_above_shuffle,-0.0343427889721796
rho1.5_eta0.5_tau10_eeon,100,prep_vs_exec,orthogonality,6,mean_angle_deg,81.98670329960323
rho1.5_eta0.5_tau10_eeon,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho1.5_eta0.5_tau10_eeon,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
