condition,epoch,window,observable,k,metric,value
autonomous_istdp_long800,200,exec,jpca,6,omega_rad_per_bin,0.07983827507684048
autonomous_istdp_long800,200,exec,jpca,6,freq_hz,1.2706656126409632
autonomous_istdp_long800,200,exec,jpca,6,direction_consistency,1.0
autonomous_istdp_long800,200,exec,jpca,6,mean_tangling,0.2067649106697869
autonomous_istdp_long800,200,exec,jpca,6,shuffle_r2_mean,0.0625614802833604
autonomous_istdp_long800,200,exec,jpca,6,shuffle_r2_std,0.019079787158806052
autonomous_istdp_long800,200,exec,jpca,6,r2_above_shuffle,0.047254962845318604
autonomous_istdp_long800,200,exec,jpca,10,r2_skew,0.11504933259202277
autonomous_istdp_long800,200,exec,jpca,10,r2_full,0.12102611447306832
autonomous_istdp_long800,200,exec,jpca,10,omega_rad_per_bin,0.09214673009670575
autonomous_istdp_long800,200,exec,jpca,10,freq_hz,1.4665607584645444
autonomous_istdp_long800,200,exec,jpca,10,direction_consistency,0.875
autonomous_istdp_long800,200,exec,jpca,10,mean_tangling,0.14132846326338103
autonomous_istdp_long800,200,exec,jpca,10,shuffle_r2_mean,0.13126702232207113
autonomous_istdp_long800,200,exec,jpca,10,shuffle_r2_std,0.025043291697876113
autonomous_istdp_long800,200,exec,jpca,10,r2_above_shuffle,-0.016217689730048362
autonomous_istdp_long800,200,prep_vs_exec,orthogonality,6,mean_angle_deg,80.27443409473675
autonomous_istdp_long800,200,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
autonomous_istdp_long800,200,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
autonomous_istdp_long800,200,prep_vs_exec,orthogonality,6,z_vs_null,-10.299879759002675
autonomous_istdp_long800,200,prep,cv_stability,6,fold_subspace_angle_deg,51.8585597390767
autonomous_istdp_long800,200,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,200,exec,cv_stability,6,fold_subspace_angle_deg,80.74044367584767
autonomous_istdp_long800,200,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,400,prep,pr,,participation_ratio,19.9101503969069
autonomous_istdp_long800,400,exec,pr,,participation_ratio,53.47433584252442
autonomous_istdp_long800,400,exec,jpca,4,r2_skew,0.022326975087467282
autonomous_istdp_long800,400,exec,jpca,4,r2_full,0.024040993109646913
autonomous_istdp_long800,400,exec,jpca,4,omega_rad_per_bin,0.03359346650099501
autonomous_istdp_long800,400,exec,jpca,4,freq_hz,0.5346566249225354
autonomous_istdp_long800,400,exec,jpca,4,direction_consistency,1.0
autonomous_istdp_long800,400,exec,jpca,4,mean_tangling,0.42303516785604783
autonomous_istdp_long800,400,exec,jpca,4,shuffle_r2_mean,0.049001764155767756
autonomous_istdp_long800,400,exec,jpca,4,shuffle_r2_std,0.024238039076932946
autonomous_istdp_long800,400,exec,jpca,4,r2_above_shuffle,-0.026674789068300474
autonomous_istdp_long800,400,exec,jpca,6,r2_skew,0.040632363510003655
autonomous_istdp_long800,400,exec,jpca,6,r2_full,0.04246479899532929
autonomous_istdp_long800,400,exec,jpca,6,omega_rad_per_bin,0.05019335531028638
autonomous_istdp_long800,400,exec,jpca,6,freq_hz,0.7988520607999912
autonomous_istdp_long800,400,exec,jpca,6,direction_consistency,0.75
autonomous_istdp_long800,400,exec,jpca,6,mean_tangling,0.21833275508194747
