condition,epoch,window,observable,k,metric,value
eeasym_r1,0,exec,jpca,10,shuffle_r2_std,0.02901740245011083
eeasym_r1,0,exec,jpca,10,r2_above_shuffle,-0.0023080936500064764
eeasym_r1,0,prep_vs_exec,orthogonality,6,mean_angle_deg,80.82072219803631
eeasym_r1,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r1,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r1,0,prep_vs_exec,orthogonality,6,z_vs_null,-9.28937090844206
eeasym_r1,0,prep,cv_stability,6,fold_subspace_angle_deg,48.86673963638665
eeasym_r1,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,0,exec,cv_stability,6,fold_subspace_angle_deg,80.90579105605947
eeasym_r1,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,50,prep,pr,,participation_ratio,13.145044543321434
eeasym_r1,50,exec,pr,,participation_ratio,51.843012737470325
eeasym_r1,50,exec,jpca,4,r2_skew,0.06448873596237681
eeasym_r1,50,exec,jpca,4,r2_full,0.06565863775174696
eeasym_r1,50,exec,jpca,4,omega_rad_per_bin,0.04952925554610461
eeasym_r1,50,exec,jpca,4,freq_hz,0.788282584782422
eeasym_r1,50,exec,jpca,4,direction_consistency,0.875
eeasym_r1,50,exec,jpca,4,mean_tangling,0.32043224840809365
eeasym_r1,50,exec,jpca,4,shuffle_r2_mean,0.04670739135722957
eeasym_r1,50,exec,jpca,4,shuffle_r2_std,0.03099109167647819
eeasym_r1,50,exec,jpca,4,r2_above_shuffle,0.017781344605147235
eeasym_r1,50,exec,jpca,6,r2_skew,0.07819063241783109
eeasym_r1,50,exec,jpca,6,r2_full,0.07950041487011283
eeasym_r1,50,exec,jpca,6,omega_rad_per_bin,0.05958728626762559
eeasym_r1,50,exec,jpca,6,freq_hz,0.9483611154924428
eeasym_r1,50,exec,jpca,6,direction_consistency,0.875
eeasym_r1,50,exec,jpca,6,mean_tangling,0.1866364250885916
eeasym_r1,50,exec,jpca,6,shuffle_r2_mean,0.07499798999165959
eeasym_r1,50,exec,jpca,6,shuffle_r2_std,0.022569471666154754
eeasym_r1,50,exec,jpca,6,r2_above_shuffle,0.0031926424261714964
eeasym_r1,50,exec,jpca,10,r2_skew,0.09062963715177685
eeasym_r1,50,exec,jpca,10,r2_full,0.09422996035860953
eeasym_r1,50,exec,jpca,10,omega_rad_per_bin,0.07396282684247484
eeasym_r1,50,exec,jpca,10,freq_hz,1.1771549497029792
eeasym_r1,50,exec,jpca,10,direction_consistency,1.0
eeasym_r1,50,exec,jpca,10,mean_tangling,0.13192046064072283
eeasym_r1,50,exec,jpca,10,shuffle_r2_mean,0.1438379369254154
eeasym_r1,50,exec,jpca,10,shuffle_r2_std,0.022969030824591688
eeasym_r1,50,exec,jpca,10,r2_above_shuffle,-0.05320829977363856
eeasym_r1,50,prep_vs_exec,orthogonality,6,mean_angle_deg,79.1561651765204
eeasym_r1,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r1,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r1,50,prep_vs_exec,orthogonality,6,z_vs_null,-12.368423138108255
eeasym_r1,50,prep,cv_stability,6,fold_subspace_angle_deg,47.62721869624542
eeasym_r1,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,50,exec,cv_stability,6,fold_subspace_angle_deg,80.32185593475405
eeasym_r1,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,100,prep,pr,,participation_ratio,15.84047381829702
eeasym_r1,100,exec,pr,,participation_ratio,52.452859061674005
eeasym_r1,100,exec,jpca,4,r2_skew,0.021233098610641266
eeasym_r1,100,exec,jpca,4,r2_full,0.022464363225198625
eeasym_r1,100,exec,jpca,4,omega_rad_per_bin,0.03039640568550649
eeasym_r1,100,exec,jpca,4,freq_hz,0.48377382170749494
eeasym_r1,100,exec,jpca,4,direction_consistency,0.75
eeasym_r1,100,exec,jpca,4,mean_tangling,0.3322877026110043
eeasym_r1,100,exec,jpca,4,shuffle_r2_mean,0.04793509036620823
eeasym_r1,100,exec,jpca,4,shuffle_r2_std,0.016017489533388492
eeasym_r1,100,exec,jpca,4,r2_above_shuffle,-0.026701991755566964
eeasym_r1,100,exec,jpca,6,r2_skew,0.05225111093702106
eeasym_r1,100,exec,jpca,6,r2_full,0.05452426363041796
eeasym_r1,100,exec,jpca,6,omega_rad_per_bin,0.048988518569160575
eeasym_r1,100,exec,jpca,6,freq_hz,0.779676488503101
eeasym_r1,100,exec,jpca,6,direction_consistency,0.875
eeasym_r1,100,exec,jpca,6,mean_tangling,0.19808281271328507
eeasym_r1,100,exec,jpca,6,shuffle_r2_mean,0.08223484645003878
eeasym_r1,100,exec,jpca,6,shuffle_r2_std,0.023340467111121328
eeasym_r1,100,exec,jpca,6,r2_above_shuffle,-0.029983735513017723
eeasym_r1,100,exec,jpca,10,r2_skew,0.1132165295786497
eeasym_r1,100,exec,jpca,10,r2_full,0.11940090069387632
eeasym_r1,100,exec,jpca,10,omega_rad_per_bin,0.07785475865933239
eeasym_r1,100,exec,jpca,10,freq_hz,1.2390969683859292
eeasym_r1,100,exec,jpca,10,direction_consistency,0.875
eeasym_r1,100,exec,jpca,10,mean_tangling,0.13257720317318458
eeasym_r1,100,exec,jpca,10,shuffle_r2_mean,0.14107444014535803
eeasym_r1,100,exec,jpca,10,shuffle_r2_std,0.01941241440154419
eeasym_r1,100,exec,jpca,10,r2_above_shuffle,-0.027857910566708333
eeasym_r1,100,prep_vs_exec,orthogonality,6,mean_angle_deg,82.53274955710296
eeasym_r1,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r1,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r1,100,prep_vs_exec,orthogonality,6,z_vs_null,-6.122509341643316
eeasym_r1,100,prep,cv_stability,6,fold_subspace_angle_deg,50.35619578116441
eeasym_r1,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,100,exec,cv_stability,6,fold_subspace_angle_deg,81.01627627120772
eeasym_r1,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,0,prep,pr,,participation_ratio,9.632025846745712
eeasym_r2,0,exec,pr,,participation_ratio,52.82575127163855
eeasym_r2,0,exec,jpca,4,r2_skew,0.022793415453747468
eeasym_r2,0,exec,jpca,4,r2_full,0.02353627266593117
eeasym_r2,0,exec,jpca,4,omega_rad_per_bin,0.02716709126596003
eeasym_r2,0,exec,jpca,4,freq_hz,0.4323776864406196
eeasym_r2,0,exec,jpca,4,direction_consistency,0.625
eeasym_r2,0,exec,jpca,4,mean_tangling,0.3377232255917402
eeasym_r2,0,exec,jpca,4,shuffle_r2_mean,0.047673203284001084
eeasym_r2,0,exec,jpca,4,shuffle_r2_std,0.027428064782992003
eeasym_r2,0,exec,jpca,4,r2_above_shuffle,-0.024879787830253616
eeasym_r2,0,exec,jpca,6,r2_skew,0.06335204591507637
eeasym_r2,0,exec,jpca,6,r2_full,0.06599475034079805
eeasym_r2,0,exec,jpca,6,omega_rad_per_bin,0.05780233771234398
eeasym_r2,0,exec,jpca,6,freq_hz,0.9199527769186622
eeasym_r2,0,exec,jpca,6,direction_consistency,0.875
eeasym_r2,0,exec,jpca,6,mean_tangling,0.20858115296698151
eeasym_r2,0,exec,jpca,6,shuffle_r2_mean,0.08040026382750701
